"path","area","artifact_type","preliminary_category","existing_class_mapping","local_evaluation_category","primary_consumer","ownership_status","proposed_action","notes"
"outputs/auc-001/exec-2026-07-24-strategic-context-full-rerun-retry-2026-06-30/validations/exit-gate-strategic-context-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-24-strategic-context-full-rerun-retry-2026-06-30/validations/spec-014-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-24-strategic-context-full-rerun-retry-2026-06-30/validations/spec-015-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-24-strategic-context-full-rerun-retry-2026-06-30/validations/spec-016-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/coverage-matrix/coverage-matrix.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/evidence/evidence-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/execution/context-definition.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/execution/evidence-acquisition-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/execution/manifest.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/execution/mcp-preflight-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/execution/physical-traceability.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/execution/semantic-equivalence-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/execution/test-results.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/handoff/reviewer-qa-handoff.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/knowledge/analytical-investigation-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/knowledge/knowledge-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/product-core/canonical-projection-source.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/product-core/common-product-core.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/recommendations/recommendation-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/reports/analytical-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/reports/executive-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/validations/canonical-presentation-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/validations/pre-cps-depth-gate.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/validations/spec-014-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/validations/spec-015-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/validations/spec-016-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/exec-2026-07-26-canonical-2026-06-30/validations/spec-017-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/context/context-definition.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/coverage-matrix/coverage-matrix.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/evidence/evidence-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/execution/manifest.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/execution/query-trace.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/knowledge/knowledge-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/presentations/analytical/analytical-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/presentations/executive/executive-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/product-core/common-product-core.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/qa/checklist.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p02/2026-07-17/recommendations/recommendation-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p03/2026-07-22/execution/manifest.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p03/2026-07-22/presentations/analytical/analytical-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p03/2026-07-22/presentations/executive/executive-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p03/2026-07-22/qa/checklist.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/coverage-matrix/coverage-matrix.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/evidence/evidence-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/analytical-projection-envelope.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/canonical-content-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/close_reviewer_conditions.py","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/context-definition.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/data-provider-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/evidence-acquisition-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/executive-projection-envelope.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/generate_package.py","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/manifest.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/mcp-preflight-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/physical-traceability.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/reviewer-condition-closure-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/semantic-equivalence-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/execution/test-results.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/handoff/reviewer-qa-handoff.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/knowledge/analytical-investigation-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/knowledge/knowledge-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/presentations/analytical/analytical-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/presentations/executive/executive-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/product-core/canonical-projection-source.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/product-core/common-product-core.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/recommendations/recommendation-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/validations/spec-014-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/validations/spec-015-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/p04-acceptance/2026-07-22/validations/spec-016-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/analytical-report/analytical-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/evidence/evidence-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/context-definition.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/data-provider-validation.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/evidence-acquisition.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/exit-gate-validation.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/final-checklist.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/implementation-validation-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/runtime-inputs.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/runtime-output.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/execution/runtime-validation.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/executive-report/executive-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/knowledge/knowledge-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/presentation/presentation.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-001/2026-06-30/recommendations/recommendation-set.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/analytical-report/analytical-report.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/evidence/evidence-acquisition-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/evidence/evidence-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/execution/context-definition.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/execution/execution-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/execution/package-manifest.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/execution/runtime-output.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/knowledge/knowledge-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/presentation/presentation-lineage.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/pci-002/2026-06-30/recommendations/recommendation-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/evidence/evidence-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/execution/evidence-acquisition-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/execution/manifest.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/execution/mcp-preflight-record.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/execution/physical-traceability.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/execution/semantic-equivalence-validation.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/execution/test-results.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/handoff/reviewer-qa-handoff.md","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/knowledge/knowledge-set.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
"outputs/auc-001/spec-016-controlled-proof/2026-07-22/product-core/canonical-projection-source.json","outputs","output_artifact","historical_output","physical output namespace; not analytical evidence for consolidation","","AUC-001 consumers and validation records","do_not_modify_during_project_consolidation","preserve_as_historical_output","Historical or stable analytical output; inventory only."
